CD14	CD23	CD3	CD19	id
41	103	107	0	1
98	222	549	274	7
183	27	188	222	1
195	249	513	210	7
236	268	288	298	5
60	208	213	189	1
177	51	582	308	7
65	41	528	200	7
296	321	323	311	8
354	416	441	355	3
120	195	526	246	7
638	139	204	213	6
230	266	309	234	4
210	323	305	253	8
204	55	229	0	1
163	156	536	297	7
124	152	487	161	7
111	79	554	202	7
212	274	255	279	5
168	22	545	224	7
199	294	291	325	5
299	299	275	345	8
29	244	581	246	7
522	593	435	389	9
639	314	221	138	6
129	180	199	191	1
134	127	536	257	7
123	199	531	249	7
62	459	0	478	2
273	308	528	324	8
285	52	588	109	7
217	266	586	208	7
153	204	477	277	7
613	188	126	264	6
199	204	627	231	7
655	204	274	284	6
179	175	231	491	5
168	208	483	130	7
478	543	464	606	3
18	378	142	461	2
120	68	641	201	7
74	160	573	258	7
18	163	560	255	7
160	519	46	509	2
105	314	656	257	7
158	188	422	190	7
100	259	433	206	7
150	120	521	236	7
30	146	528	177	7
112	343	310	317	5
88	156	57	164	1
3	265	587	342	7
96	194	451	204	7
182	153	508	243	7
357	271	254	300	8
35	102	547	256	7
139	248	284	249	5
112	0	180	149	1
207	196	418	250	7
154	277	255	284	5
77	54	386	115	7
126	117	537	167	7
272	315	332	279	8
146	51	556	170	7
146	170	557	263	7
635	670	484	502	9
243	212	302	229	4
109	171	569	158	7
383	454	385	530	3
280	358	341	269	8
232	205	554	228	7
404	487	450	434	3
69	256	606	211	7
84	0	558	202	7
266	293	587	193	7
192	281	265	189	4
278	383	340	309	8
678	254	245	330	6
165	78	588	269	7
207	220	231	224	5
80	12	540	279	7
138	113	568	313	7
0	507	0	498	2
679	251	405	411	6
130	47	596	220	7
232	144	176	266	5
182	120	600	278	7
219	255	284	240	5
129	136	284	212	1
17	122	521	59	7
610	0	230	209	6
111	205	516	257	7
78	124	538	239	7
163	112	212	144	1
138	271	205	242	5
106	74	622	278	7
174	193	207	306	5
47	188	561	291	7
124	231	509	218	7
0	68	539	283	7
189	234	624	248	7
84	211	520	154	7
182	101	575	243	7
160	248	281	309	5
72	137	161	0	1
176	10	563	177	7
154	257	296	171	4
134	247	263	188	4
88	236	188	242	5
0	225	557	318	7
287	302	234	259	8
87	180	562	223	7
147	0	626	261	7
245	321	252	259	8
143	159	202	171	1
628	287	351	360	6
102	62	498	143	7
211	82	204	68	1
140	121	461	195	7
218	275	349	288	8
254	323	319	118	4
261	284	287	239	8
141	152	311	247	5
692	182	330	308	6
165	314	253	266	5
75	151	533	292	7
50	44	50	61	1
622	123	181	232	6
131	266	559	174	7
213	331	289	282	8
274	287	278	271	8
252	243	274	275	5
115	303	535	339	7
160	165	603	270	7
148	239	615	279	7
70	36	160	186	1
219	271	306	190	4
101	228	509	158	7
132	23	615	310	7
293	351	344	392	8
95	162	524	246	7
86	121	562	186	7
217	63	228	298	5
42	458	84	326	2
208	302	315	306	8
0	162	565	313	7
134	99	578	242	7
127	614	380	567	3
296	388	350	272	8
185	329	253	231	4
114	269	231	305	5
136	103	129	90	1
94	169	505	258	7
90	156	510	237	7
279	275	283	268	8
251	201	305	250	5
506	517	439	370	9
588	242	268	355	6
153	75	520	202	7
111	0	176	143	1
253	331	335	271	8
382	278	271	189	8
53	178	501	258	7
87	190	563	306	7
403	437	431	629	3
604	0	194	196	6
157	226	581	233	7
185	326	277	276	5
51	210	495	115	7
130	168	243	242	5
140	194	558	217	7
36	59	593	246	7
177	177	543	228	7
59	78	333	224	1
53	171	224	238	1
151	225	123	0	1
536	297	352	293	6
92	111	446	199	7
270	372	216	264	8
245	250	217	300	5
122	243	182	532	2
399	74	142	113	6
455	528	415	493	3
119	163	469	0	7
194	239	208	230	5
149	227	594	253	7
111	663	236	500	2
242	300	233	176	4
192	251	311	285	5
318	245	292	96	4
117	252	195	39	1
113	0	573	273	7
12	420	41	487	2
110	74	526	179	7
98	211	599	292	7
70	129	523	177	7
97	0	451	162	7
208	63	495	257	7
166	265	308	166	4
110	114	536	315	7
104	37	486	130	7
61	97	519	221	7
217	209	592	312	7
154	292	259	230	5
60	169	209	237	1
224	300	313	256	8
50	199	96	123	1
44	119	130	158	1
52	183	529	249	7
311	394	355	302	8
217	359	272	314	8
576	46	181	204	6
621	28	292	289	6
127	33	332	0	1
278	346	291	331	8
189	151	252	91	1
178	270	318	240	5
184	359	338	314	8
249	264	272	252	5
301	298	289	149	4
85	234	540	191	7
170	162	506	157	7
247	320	279	243	8
40	235	532	213	7
105	106	576	187	7
170	297	305	285	5
154	182	143	68	1
492	189	282	191	6
554	208	212	236	6
174	161	537	253	7
57	333	181	127	4
180	194	563	210	7
171	316	264	204	4
191	320	212	120	4
146	219	550	187	7
339	221	233	165	4
218	232	317	227	4
99	219	575	113	7
164	282	138	291	5
190	250	296	302	5
193	324	258	342	5
240	319	330	291	8
146	158	541	280	7
129	125	133	278	1
169	282	97	138	4
249	297	290	328	8
178	21	542	150	7
246	332	251	224	4
175	147	527	266	7
194	250	217	326	5
256	252	286	313	8
213	286	269	245	5
163	124	538	136	7
279	293	268	275	8
74	152	537	42	7
95	164	570	172	7
230	274	229	242	5
199	252	301	314	5
125	163	129	133	1
166	257	259	324	5
40	104	629	284	7
198	313	313	225	4
170	333	254	137	4
0	541	87	511	2
224	279	232	172	4
189	327	299	194	4
121	156	587	324	7
194	290	259	318	5
38	155	459	246	7
94	564	131	423	2
222	80	492	58	7
169	110	511	281	7
103	210	599	270	7
210	307	198	488	5
58	16	606	225	7
83	185	571	169	7
192	195	188	0	1
227	174	225	130	4
85	222	554	318	7
218	268	321	206	4
367	452	382	386	3
372	411	432	394	3
564	68	243	292	6
78	461	65	506	2
117	158	569	218	7
225	226	261	273	5
68	0	540	294	7
121	90	584	152	7
204	250	249	291	5
56	69	563	241	7
202	297	226	181	4
92	88	528	285	7
263	245	267	277	5
269	299	272	269	8
208	0	601	131	7
119	402	259	262	5
82	625	168	416	2
219	221	281	208	4
0	83	560	131	7
245	285	311	262	8
251	244	284	291	5
239	283	286	242	4
57	0	574	160	7
104	39	522	251	7
108	383	224	343	5
226	278	298	330	8
147	93	569	263	7
182	219	256	271	5
283	301	298	256	8
121	208	158	75	1
89	429	12	559	2
108	131	96	221	1
217	188	266	250	5
235	226	276	219	4
53	21	541	226	7
527	318	254	216	6
288	312	270	235	8
215	308	274	274	8
271	216	251	265	5
127	37	574	235	7
233	389	313	291	8
240	301	268	133	4
193	281	38	417	2
139	274	261	275	5
172	63	538	193	7
52	44	579	308	7
71	0	592	250	7
76	154	75	101	1
0	0	525	274	7
190	209	145	55	1
156	154	623	263	7
455	522	462	616	3
103	240	135	277	5
228	244	263	246	5
128	204	618	260	7
85	176	507	162	7
173	283	227	236	5
66	180	546	236	7
63	148	582	257	7
125	0	533	248	7
244	272	270	201	4
174	0	579	272	7
61	192	566	83	7
117	229	559	344	7
12	486	0	474	2
185	290	151	220	5
106	23	68	70	1
285	286	271	289	8
201	199	198	323	5
264	268	223	252	5
580	204	190	270	6
0	114	563	300	7
79	228	238	189	1
238	272	287	203	4
161	269	607	235	7
166	620	41	435	2
206	111	108	393	5
267	309	247	111	4
193	186	303	295	5
240	258	179	90	4
199	70	182	224	1
92	274	319	129	4
84	112	480	215	7
445	507	441	565	3
100	224	251	467	5
197	252	211	206	4
157	209	555	274	7
180	123	345	223	5
116	34	327	0	1
576	316	168	324	6
276	236	245	249	5
180	225	396	99	4
225	250	168	142	4
149	145	518	98	7
183	231	292	307	5
237	294	207	191	4
307	387	352	346	8
60	184	63	141	1
166	228	480	255	7
173	267	559	219	7
103	168	567	285	7
0	61	628	207	7
187	256	284	316	5
258	353	291	165	4
80	151	544	221	7
151	189	502	210	7
168	147	173	515	5
105	233	576	284	7
87	166	588	127	7
195	341	284	237	4
147	215	581	222	7
108	169	579	241	7
178	289	313	300	5
107	125	658	296	7
664	50	296	185	6
218	311	285	208	4
0	22	520	256	7
91	240	549	288	7
555	601	476	439	9
213	247	617	229	7
82	133	521	205	7
112	225	583	72	7
222	348	302	98	4
61	116	567	286	7
42	671	203	464	2
75	267	301	233	5
229	274	267	213	4
211	233	263	274	5
89	140	603	234	7
107	193	537	175	7
280	239	300	241	8
204	189	423	230	7
137	209	543	250	7
140	161	552	321	7
261	256	327	233	8
188	293	272	225	4
129	331	296	280	5
153	228	534	182	7
47	443	21	539	2
159	261	329	267	5
173	147	526	135	7
202	299	281	238	4
96	54	455	156	7
209	220	290	157	4
148	41	534	0	7
166	143	628	284	7
0	53	555	172	7
146	211	281	196	4
191	326	290	0	4
141	247	286	248	5
240	305	322	242	8
615	278	265	246	6
659	375	626	373	9
162	306	304	102	4
259	270	293	248	8
182	281	322	252	5
268	313	299	268	8
193	311	295	280	8
131	164	573	110	7
290	342	283	276	8
116	195	670	393	7
225	526	227	544	2
533	582	487	544	9
256	305	265	305	8
81	243	588	230	7
247	370	230	458	8
262	270	302	289	8
134	99	199	165	1
197	282	220	323	5
195	365	218	305	8
190	141	420	229	7
121	0	491	272	7
176	222	214	323	5
224	249	286	269	5
70	492	126	511	2
145	212	555	229	7
84	611	109	498	2
321	377	420	307	8
200	95	336	103	1
191	260	226	248	5
99	108	490	230	7
152	269	582	301	7
185	232	271	250	5
13	537	26	392	2
59	0	592	247	7
351	339	321	381	8
154	285	218	218	5
276	275	254	222	4
164	302	284	234	4
201	323	313	255	8
466	355	326	333	8
243	285	148	325	5
155	265	232	280	5
197	314	226	295	5
11	0	43	77	1
491	91	185	241	6
248	290	225	233	4
284	333	297	245	8
95	179	397	112	7
303	283	300	300	8
349	659	0	561	2
258	318	282	295	8
160	8	531	148	7
222	262	285	231	4
262	309	268	301	8
146	0	539	244	7
136	264	306	324	5
199	285	223	152	4
447	505	461	596	3
303	278	305	288	8
291	282	268	287	8
130	109	603	274	7
503	661	486	369	9
182	287	259	501	5
277	368	313	285	8
235	273	219	165	4
170	55	469	292	7
190	286	269	207	4
230	285	352	310	8
640	0	245	221	6
243	329	326	273	8
225	359	363	236	8
0	588	0	501	2
152	142	186	222	1
11	3	563	208	7
194	242	132	233	5
88	7	601	302	7
111	0	562	179	7
107	192	563	249	7
186	284	257	329	5
143	226	561	165	7
259	399	230	285	8
117	120	570	267	7
71	436	201	536	2
251	287	297	345	8
206	282	239	314	5
129	0	591	297	7
152	190	511	322	7
266	327	310	137	4
345	425	349	336	8
616	187	245	236	6
163	64	544	325	7
103	196	274	200	1
229	384	334	297	8
655	368	288	379	6
89	71	219	97	1
227	250	306	288	5
423	307	252	267	8
53	74	320	257	1
201	507	240	582	2
76	160	541	187	7
205	281	299	205	4
154	211	600	264	7
250	284	315	192	4
19	419	0	305	2
382	432	393	316	8
236	228	261	264	5
251	326	353	235	8
155	0	606	238	7
0	0	524	159	7
103	0	560	254	7
280	288	332	258	8
100	255	490	220	7
216	296	296	320	8
148	321	192	208	4
186	194	326	170	4
133	93	568	279	7
197	298	296	213	4
32	238	132	122	1
200	346	172	253	5
669	373	371	334	6
93	26	69	504	5
0	177	512	84	7
61	159	142	93	1
189	302	228	245	5
381	412	304	405	3
8	157	522	165	7
51	3	642	312	7
199	128	233	182	1
137	0	545	226	7
160	395	149	510	2
678	191	257	153	6
112	76	531	244	7
288	298	232	273	8
141	17	574	0	7
248	143	295	302	5
47	100	552	225	7
259	374	236	192	4
126	226	41	203	1
134	92	547	210	7
222	288	289	284	8
179	206	193	258	5
152	39	604	308	7
46	595	0	512	2
105	473	125	499	2
40	43	527	107	7
69	161	169	139	1
310	240	285	209	4
227	343	270	219	4
240	304	266	267	8
81	160	581	293	7
102	51	573	175	7
231	290	256	230	4
136	246	148	86	1
133	271	286	293	5
455	280	210	209	6
113	177	423	147	7
212	161	273	280	5
67	213	587	234	7
113	91	122	246	1
268	387	334	291	8
150	97	195	130	1
301	315	296	133	4
49	236	490	249	7
0	637	0	466	2
246	229	230	146	4
216	229	273	251	5
203	143	568	191	7
169	269	227	364	5
273	294	241	217	4
44	386	234	524	2
144	247	544	142	7
172	273	308	212	4
87	188	155	243	1
256	303	232	265	8
272	273	296	126	4
79	282	216	233	5
109	163	632	285	7
267	259	236	302	5
0	0	84	465	1
111	153	542	235	7
107	50	518	207	7
76	85	349	42	1
115	145	247	244	1
94	167	568	145	7
248	328	311	293	8
243	251	225	237	5
312	231	283	168	4
215	295	185	112	4
630	83	350	350	6
278	362	377	289	8
105	142	637	245	7
19	154	569	261	7
205	139	113	187	1
201	313	302	331	8
172	324	250	206	4
313	265	209	251	8
209	342	330	309	8
92	164	508	231	7
90	266	573	260	7
210	275	309	256	5
220	268	309	289	5
130	239	629	299	7
449	509	593	543	3
657	91	341	285	6
137	188	287	222	5
207	304	142	225	5
122	235	88	192	1
222	217	206	277	5
462	488	412	361	9
185	152	414	254	7
642	152	128	228	6
145	239	243	224	5
192	165	580	285	7
223	291	199	239	5
241	372	362	324	8
225	212	232	247	5
205	0	540	135	7
89	169	582	186	7
89	269	159	249	5
181	280	224	240	5
30	19	435	219	7
80	92	539	245	7
201	241	272	235	5
140	158	600	242	7
290	303	313	149	4
178	360	246	283	5
293	266	297	319	8
0	223	551	258	7
61	569	113	495	2
135	213	117	123	1
240	346	281	243	8
651	150	324	254	6
153	73	476	66	7
200	288	252	132	4
151	146	555	283	7
216	0	524	296	7
101	157	529	0	7
253	283	258	307	8
0	103	511	214	7
217	306	282	232	4
62	280	273	286	5
115	187	582	129	7
256	421	290	229	8
128	264	271	247	5
13	455	111	513	2
84	85	527	108	7
94	0	508	274	7
123	77	552	223	7
234	305	256	270	8
154	298	272	288	5
202	338	290	294	8
258	270	334	307	8
0	95	528	251	7
23	86	32	184	1
316	371	388	315	8
232	335	267	218	4
258	239	288	248	5
226	286	248	215	4
87	159	605	254	7
72	128	364	139	1
627	192	193	251	6
156	258	264	269	5
252	244	250	261	5
211	370	339	194	4
69	139	439	231	7
236	363	273	249	8
280	183	234	319	5
239	269	287	296	8
221	220	302	264	5
275	244	368	298	8
55	177	548	244	7
94	39	526	190	7
288	306	282	256	8
186	296	254	274	5
130	174	27	196	1
144	0	560	262	7
183	98	375	222	7
120	251	537	273	7
85	4	390	63	1
647	193	293	227	6
97	66	531	215	7
540	398	362	351	9
31	49	59	222	1
641	763	525	490	9
234	325	314	244	8
256	218	183	220	4
83	195	485	239	7
640	258	301	298	6
246	335	249	284	8
325	378	331	302	8
163	302	280	320	5
65	143	319	183	1
210	309	265	276	5
0	592	155	504	2
110	266	175	561	2
204	299	285	277	5
121	338	292	290	5
210	287	283	271	5
143	203	603	300	7
277	261	183	295	5
201	304	315	295	8
214	307	253	287	5
311	347	332	340	8
226	198	253	266	5
117	167	365	295	5
177	264	595	303	7
85	161	565	330	7
281	395	331	336	8
368	434	400	419	3
142	2	153	108	1
141	209	180	327	5
133	326	228	284	5
120	71	208	197	1
593	44	216	227	6
178	216	237	310	5
169	216	152	392	5
218	321	305	255	8
151	312	296	167	4
213	262	288	271	5
168	91	628	172	7
133	0	350	150	1
85	106	553	275	7
254	300	275	297	8
107	159	585	206	7
149	183	563	299	7
644	178	327	161	6
20	0	545	253	7
249	255	251	300	5
147	0	495	0	7
587	71	216	269	6
197	335	282	358	8
151	145	365	130	4
140	92	532	270	7
230	105	226	231	1
185	204	469	211	7
477	651	588	455	9
348	476	540	255	9
219	287	290	191	4
258	294	339	303	8
114	0	577	186	7
38	37	582	264	7
79	281	517	269	7
259	309	272	246	8
231	271	201	260	5
153	149	548	168	7
205	226	329	227	4
145	174	238	285	5
192	318	205	256	5
191	194	569	227	7
163	239	495	335	7
122	191	507	189	7
108	197	555	284	7
111	212	553	241	7
0	239	413	155	7
111	0	602	180	7
236	289	285	235	4
164	59	571	238	7
203	226	275	145	4
0	600	0	477	2
220	297	225	246	5
0	156	544	282	7
227	263	194	323	5
92	225	541	289	7
276	317	269	241	8
176	243	333	102	4
87	110	550	224	7
198	314	299	279	8
176	154	610	253	7
160	109	546	209	7
214	116	526	294	7
220	265	278	164	4
346	386	383	416	3
276	333	327	272	8
166	290	108	227	5
226	282	254	273	5
593	148	306	233	6
198	275	522	0	7
632	123	277	223	6
28	0	583	241	7
138	38	584	262	7
301	454	106	542	2
164	0	387	186	7
117	172	623	260	7
163	215	544	288	7
220	290	293	304	8
189	246	305	316	5
191	327	297	237	4
79	589	114	501	2
425	454	443	609	3
49	102	572	244	7
285	314	207	222	4
279	243	298	320	8
64	189	105	378	5
269	284	297	235	8
68	622	0	518	2
87	218	611	282	7
214	294	245	255	5
164	247	251	162	4
207	245	466	124	7
138	167	31	235	1
126	251	547	156	7
166	86	566	270	7
234	221	266	190	4
235	274	314	294	8
168	280	232	299	5
220	304	292	310	8
225	320	310	284	8
173	291	226	284	5
176	289	312	174	4
124	311	271	269	5
60	90	537	36	7
101	61	486	228	7
129	160	545	296	7
199	155	406	250	7
217	243	295	266	5
172	0	436	237	7
226	340	305	255	8
194	302	231	336	5
139	0	564	177	7
125	270	547	286	7
159	302	204	275	5
127	212	491	257	7
0	128	586	242	7
259	236	253	237	4
181	47	587	296	7
263	304	290	238	8
190	247	296	254	5
102	182	503	275	7
121	76	527	228	7
89	86	173	268	1
244	289	262	271	8
224	100	299	220	5
59	142	105	227	1
40	164	599	188	7
233	178	292	207	4
326	249	281	287	8
232	278	281	199	4
128	131	545	235	7
39	169	328	218	1
180	97	177	85	1
236	308	304	300	8
256	327	249	236	8
120	197	208	138	1
241	244	258	223	4
186	298	287	257	5
140	270	210	182	4
156	153	548	277	7
246	282	325	262	8
402	439	429	572	3
74	190	448	202	7
283	289	331	318	8
353	344	365	320	8
173	156	283	256	5
115	53	555	116	7
276	348	304	258	8
59	158	199	219	1
361	467	490	386	3
608	54	213	167	6
514	693	561	379	9
188	307	315	301	8
116	114	587	278	7
65	180	608	230	7
124	237	554	156	7
246	295	280	171	4
422	257	328	284	8
608	100	199	291	6
75	233	490	253	7
168	318	264	235	4
192	129	566	202	7
17	478	60	539	2
212	217	231	185	4
285	294	290	171	4
7	171	513	214	7
193	201	523	183	7
153	43	410	244	7
135	180	177	270	5
191	277	292	291	5
238	178	187	258	5
639	283	138	322	6
110	182	198	0	1
218	296	236	257	5
182	190	594	295	7
207	201	210	232	5
249	323	276	259	8
127	109	529	259	7
113	153	583	212	7
95	180	514	217	7
589	266	383	341	6
400	456	427	628	3
236	290	206	32	4
214	293	290	213	4
61	435	185	513	2
142	212	524	218	7
184	248	301	266	5
173	231	245	250	5
228	335	274	228	4
90	451	0	493	2
66	170	200	176	1
447	495	450	587	3
278	259	217	133	4
93	0	484	68	7
177	165	494	175	7
289	291	257	163	4
137	126	589	253	7
216	301	291	286	8
88	83	546	264	7
55	74	596	217	7
163	199	392	199	4
218	288	277	164	4
42	36	520	238	7
0	352	0	390	2
288	423	363	261	8
65	210	573	204	7
168	121	544	312	7
114	487	0	527	2
92	179	602	270	7
331	415	361	354	8
220	220	323	246	5
0	28	532	272	7
187	152	193	207	1
220	304	275	323	8
146	227	377	34	4
97	192	0	57	1
177	110	524	186	7
184	347	273	290	8
193	144	245	0	1
184	135	626	312	7
97	0	540	219	7
63	52	622	198	7
83	114	522	172	7
82	195	524	211	7
58	200	215	132	1
538	533	448	348	9
185	47	504	191	7
158	240	542	131	7
79	63	521	256	7
222	324	251	111	4
174	324	174	271	5
0	334	124	475	2
101	82	540	200	7
0	37	508	233	7
51	569	115	517	2
140	80	562	219	7
245	307	298	130	4
85	211	551	277	7
179	207	251	232	5
127	198	531	175	7
229	298	252	120	4
75	114	582	201	7
167	341	252	190	4
156	45	565	180	7
155	65	533	233	7
198	6	381	187	7
47	178	560	264	7
432	475	422	632	3
198	266	294	243	5
119	175	144	52	1
181	325	194	294	5
172	146	124	163	1
194	283	270	277	5
231	252	257	236	4
104	617	251	497	2
144	130	390	254	7
225	232	278	210	4
250	220	192	281	5
164	130	595	241	7
202	239	261	225	5
233	291	238	293	5
101	162	572	279	7
180	283	268	291	5
0	72	21	108	1
247	300	311	338	8
254	287	279	213	4
0	56	130	113	1
282	277	288	274	8
196	265	238	339	5
148	0	236	204	1
187	247	260	306	5
201	337	300	221	4
166	152	559	224	7
242	194	232	233	5
103	89	520	197	7
76	0	594	269	7
222	334	177	322	5
167	264	293	299	5
227	272	228	279	5
203	282	126	241	5
73	131	142	180	1
220	298	311	266	8
213	256	262	291	5
161	243	255	328	5
218	309	275	240	4
109	170	538	217	7
111	50	559	284	7
187	320	323	243	8
54	247	0	263	1
233	298	248	311	5
275	314	501	338	8
139	225	617	286	7
43	127	574	318	7
38	61	568	206	7
72	118	586	295	7
69	189	489	254	7
81	154	593	257	7
153	64	478	151	7
82	118	500	138	7
198	280	313	257	5
269	293	391	302	8
386	434	417	568	3
212	352	326	246	8
212	267	288	232	4
184	264	270	203	4
197	253	525	279	7
199	316	274	261	5
76	201	208	458	5
271	173	232	260	5
660	0	332	152	6
176	214	408	206	4
293	347	340	325	8
173	111	597	212	7
80	81	570	348	7
263	283	238	232	4
77	129	566	299	7
181	221	229	215	5
76	200	154	181	1
104	129	480	95	7
171	5	553	248	7
93	108	569	254	7
175	401	126	590	2
149	329	261	276	5
239	332	213	271	8
66	100	536	242	7
78	214	609	242	7
207	101	220	230	1
71	208	564	220	7
55	77	488	231	7
66	179	145	113	1
47	160	150	194	1
0	110	528	283	7
134	209	102	194	1
271	143	216	238	5
103	246	514	231	7
101	188	610	280	7
263	343	192	276	8
206	273	285	257	5
79	142	527	191	7
236	282	283	277	8
32	433	134	576	2
57	508	184	520	2
221	254	208	169	4
171	250	306	290	5
246	308	286	276	8
135	292	271	257	5
205	213	240	161	4
317	368	333	357	8
222	247	280	219	4
89	11	585	261	7
116	149	582	226	7
250	241	332	295	8
640	147	184	259	6
206	235	310	264	5
107	165	504	187	7
612	34	281	212	6
206	279	289	280	5
152	148	188	185	1
67	55	547	187	7
127	138	210	162	1
330	344	314	300	8
250	340	258	333	8
294	175	317	232	4
79	144	554	292	7
131	99	583	308	7
267	345	302	284	8
102	0	526	197	7
614	209	218	194	6
154	141	497	235	7
47	528	0	511	2
49	102	478	184	7
248	181	253	322	5
206	299	210	249	5
194	272	300	316	5
150	81	621	349	7
0	443	131	536	2
0	154	163	176	1
165	300	184	1	4
278	220	341	276	8
231	211	166	182	4
48	0	318	179	1
253	414	310	391	8
184	0	520	254	7
242	357	354	215	8
126	87	503	86	7
135	90	486	212	7
267	234	314	289	8
94	99	596	309	7
201	286	296	45	4
156	197	599	217	7
143	260	293	271	5
161	135	541	225	7
68	198	639	280	7
99	127	98	189	1
163	168	571	266	7
0	89	523	294	7
81	0	570	242	7
203	270	350	228	4
109	210	491	246	7
75	115	359	104	1
14	728	110	502	2
139	133	59	20	1
112	619	22	397	2
206	309	261	303	5
146	277	195	603	2
304	289	197	73	4
189	306	181	239	5
73	143	213	89	1
150	136	480	204	7
368	441	328	274	8
248	197	290	277	5
237	298	261	205	4
107	84	531	160	7
201	345	250	283	8
88	149	234	149	1
157	320	226	259	5
624	380	377	331	6
87	15	475	203	7
246	271	299	316	8
226	210	304	331	5
107	174	51	239	1
96	104	531	299	7
93	0	157	163	1
202	83	587	209	7
134	127	562	264	7
197	266	535	218	7
144	0	533	289	7
149	193	558	222	7
233	255	308	283	5
210	245	285	269	5
223	259	247	334	5
312	364	348	339	8
320	223	271	350	8
234	256	296	327	5
220	302	320	247	8
105	0	137	43	1
657	253	257	267	6
146	54	351	0	1
221	361	299	277	8
556	715	470	586	9
93	216	530	215	7
87	0	218	260	1
167	65	531	214	7
74	0	563	244	7
282	348	350	355	8
